Gemeindename,jahr,wert
Versoix,2005,0.5723784764607748
Verzasca,2005,0.060093634391206185
Vevey,2005,0.9040857950846354
Vex,2005,0.3421263921828497
Veyrier,2005,0.7201041427313113
Veysonnaz,2005,0.42118051317003036
Veytaux,2005,0.18371140515362774
Vezia,2005,0.780630526335343
Vich,2005,0.6085400581359863
Vico Morcote,2005,0.3771160299127752
Villars-Epeney,2005,0.5372165679931641
Villars-Sainte-Croix,2005,0.7506756415733924
Villars-le-Comte,2005,0.4775562286376953
Villars-le-Terroir,2005,0.5369071634406717
Villars-sous-Yens,2005,0.5542272726694742
Villars-sur-Glâne,2005,0.70727422963018
Villarsel-sur-Marly,2005,0.3743215799331665
Villarzel,2005,0.44761587524414065
Villaz,2005,0.41608111572265627
Villeneuve (VD),2005,0.16726499795913696
Villeret,2005,0.25659101659601385
Villigen,2005,0.4111784193250868
Villmergen,2005,0.5663514500342045
Villnachern,2005,0.4870587800678454
Villorsonnens,2005,0.31770977783203125
Vilters-Wangs,2005,0.21307031238462162
Vinelz,2005,0.42524516582489014
Vinzel,2005,0.5443496704101562
Vionnaz,2005,0.2671702826201026
Visp,2005,0.4821078172370569
Visperterminen,2005,0.10715098075451557
Vitznau,2005,0.21033356894909497
Volken,2005,0.4693536376953125
Volketswil,2005,0.6558638403426001
Vordemwald,2005,0.35581420990357915
Vorderthal,2005,0.158925284326604
Vouvry,2005,0.24795189919127258
Vuadens,2005,0.333430077047909
Vuarrens,2005,0.46328186662229776
Vucherens,2005,0.47280711048054247
Vufflens-la-Ville,2005,0.6152701710545739
Vufflens-le-Château,2005,0.5585446744351774
Vugelles-La Mothe,2005,0.2739411896350337
Vuisternens-devant-Romont,2005,0.3033458248815071
Vuiteboeuf,2005,0.4413484909955193
Vulliens,2005,0.4650861666752742
Vullierens,2005,0.534025349748244
Vully-les-Lacs,2005,0.5136553973135863
Vérossaz,2005,0.17131790685039733
Vétroz,2005,0.5186781939338235
Wachseldorn,2005,0.16097580945050274
Wagenhausen,2005,0.48533300451330236
Wahlen,2005,0.3838215761406477
Walchwil,2005,0.269096615078213
Wald (AR),2005,0.3031585624626091
Wald (BE),2005,0.34086485831968244
Wald (ZH),2005,0.36228891020839654
Waldenburg,2005,0.20206227509871774
Waldkirch,2005,0.37125332528131116
Waldstatt,2005,0.3699044314297763
Walenstadt,2005,0.22578282381227505
Walkringen,2005,0.26246314920404906
Wallbach,2005,0.5201620622114702
Wallisellen,2005,0.7565168362219357
Walliswil bei Niederbipp,2005,0.49906933307647705
Walliswil bei Wangen,2005,0.4707048734029134
Walperswil,2005,0.5109854888916016
Waltenschwil,2005,0.6005153917286494
Walterswil (BE),2005,0.3094460707444411
Walterswil (SO),2005,0.5124447631835938
Walzenhausen,2005,0.42595861712072647
Wangen (SZ),2005,0.5761692107669891
Wangen an der Aare,2005,0.5637277221679687
Wangen bei Olten,2005,0.493560791015625
Wangen-Brüttisellen,2005,0.6716422133558378
Wangenried,2005,0.527800178527832
Wartau,2005,0.29637459346226286
Warth-Weiningen,2005,0.5222213179976852
Wassen,2005,0.07738313012399667
Wasterkingen,2005,0.3649147033691406
Wattenwil,2005,0.2099553947774773
Wattwil,2005,0.28873831026551244
Wauwil,2005,0.5006405699486826
Weesen,2005,0.3204451969691685
Wegenstetten,2005,0.34703172956194195
Weggis,2005,0.3139636643266908
Weiach,2005,0.40810846492944175
Weinfelden,2005,0.5651541246255867
Weiningen (ZH),2005,0.6259440932162973
Weisslingen,2005,0.42839846086273925
Welschenrohr-Gänsbrunnen,2005,0.22496873081320584
Wengi,2005,0.4702437691066576
Wenslingen,2005,0.40125045776367185
Werthenstein,2005,0.3109710693359375
Wettingen,2005,0.5929630123383818
Wettswil am Albis,2005,0.6725737253824869
Wetzikon (ZH),2005,0.6157465542063993
Wichtrach,2005,0.4992205578347911
Widen,2005,0.5953331880791243
Widnau,2005,0.7433976531028748
Wiedlisbach,2005,0.5575508799979357
Wiesendangen,2005,0.6071843831890429
Wiggiswil,2005,0.642219370061701
Wigoltingen,2005,0.5337233560610334
Wikon,2005,0.383182214807581
Wil (SG),2005,0.5644392047012061
Wil (ZH),2005,0.5007256285784996
Wila,2005,0.36020027898973034
Wilchingen,2005,0.36883387072332974
Wildberg,2005,0.36988371068781073
Wilderswil,2005,0.23561736192748445
Wildhaus-Alt St. Johann,2005,0.12425452338324652
Wilen (TG),2005,0.46740550529666064
Wiler (Lötschen),2005,0.10013337135314941
Wiler bei Utzenstorf,2005,0.550599867297757
Wileroltigen,2005,0.5024539007656816
Wiliberg,2005,0.37725761958530973
Willadingen,2005,0.4767185756138393
Willisau,2005,0.320457835011668
Wimmis,2005,0.24260091117497606
Windisch,2005,0.6831586132310841
Winkel,2005,0.6109052629613164
Wintersingen,2005,0.34675571836274244
Winterthur,2005,0.5820323954318868
Winznau,2005,0.5127548944382441
Wisen (SO),2005,0.265861560136844
Wislikofen,2005,0.3825028216252562
Wittenbach,2005,0.49524684847914024
Witterswil,2005,0.5506771632603237
Wittinsburg,2005,0.44124449216402495
Wittnau,2005,0.29142560015667923
Wohlen (AG),2005,0.5966122138790968
Wohlen bei Bern,2005,0.4427234927460313
Wohlenschwil,2005,0.5286992390950521
Wolfenschiessen,2005,0.08595678979671344
Wolfhalden,2005,0.3685572085173234
Wolfwil,2005,0.5184015546526227
Wolhusen,2005,0.2920121984966731
Wollerau,2005,0.5350712896550743
Worb,2005,0.5024614278980762
Worben,2005,0.6804295019669966
Wuppenau,2005,0.3301100227701005
Wynau,2005,0.5326062897105276
Wynigen,2005,0.27101118704243493
Wyssachen,2005,0.2902726518346908
Wädenswil,2005,0.4654834005567763
Wäldi,2005,0.5229236400069822
Wängi,2005,0.4760714652843045
Wölflinswil,2005,0.33956720859189576
Wünnewil-Flamatt,2005,0.5776770953174051
Würenlingen,2005,0.5257267451786495
Würenlos,2005,0.6297872388685072
Yens,2005,0.4120960609585631
Yverdon-les-Bains,2005,0.7233623928493924
Yvonand,2005,0.5164304662633825
Yvorne,2005,0.5130141178766886
Zeglingen,2005,0.26614643067352534
Zeihen,2005,0.35750808715820315
Zeiningen,2005,0.44877325970193616
Zell (LU),2005,0.3849846536268568
Zell (ZH),2005,0.5069499465654481
Zeneggen,2005,0.25459466098753875
Zermatt,2005,0.058293919504424675
Zernez,2005,0.05172478422477041
Zetzwil,2005,0.4292360531386509
Ziefen,2005,0.31495496309720555
Zielebach,2005,0.4279139200846354
Zihlschlacht-Sitterdorf,2005,0.4109678704121391
Zillis-Reischen,2005,0.08400458518904869
Zizers,2005,0.3734208476336705
Zofingen,2005,0.5047398661519145
Zollikofen,2005,0.6956822256023965
Zollikon,2005,0.626204582952684
Zuchwil,2005,0.7388801044887967
Zufikon,2005,0.5857642186831121
Zug,2005,0.44427727305956477
Zullwil,2005,0.2707300967857486
Zumikon,2005,0.5719721448290479
Zunzgen,2005,0.3514390911972314
Zuoz,2005,0.06127186273511552
Zuzgen,2005,0.33776130950708183
Zuzwil (BE),2005,0.4838871146148106
Zuzwil (SG),2005,0.5094177962949612
Zweisimmen,2005,0.13723162207530346
Zwieselberg,2005,0.40455141067504885
Zwingen,2005,0.5561232503255208
Zwischbergen,2005,0.030411131485648776
Zäziwil,2005,0.35721814501416554
Zürich,2005,0.7316966636716036
Aadorf,2010,0.5527631139462711
Aarau,2010,0.6848984950564686
Aarberg,2010,0.622870147228241
Aarburg,2010,0.7116271542831206
Aarwangen,2010,0.5563309192657471
Abtwil,2010,0.4772764654720531
Aclens,2010,0.6922001838684082
Acquarossa,2010,0.13046514115099203
Adelboden,2010,0.1179516579995307
Adligenswil,2010,0.4966120555483062
Adlikon,2010,0.5756067748463481
Adliswil,2010,0.6501536293635293
Aedermannsdorf,2010,0.22013263167621933
Aefligen,2010,0.6655713217599052
Aegerten,2010,0.612863646613227
Aesch (BL),2010,0.6538103739420573
Aesch (LU),2010,0.5201840787320524
Aesch (ZH),2010,0.5324545128400936
Aeschi (SO),2010,0.5332080417209202
Aeschi bei Spiez,2010,0.1378489881458849
Aeugst am Albis,2010,0.4510168953547402
Affeltrangen,2010,0.5021854544284453
Affoltern am Albis,2010,0.6132215153087269
Affoltern im Emmental,2010,0.3752874291461447
Agarn,2010,0.15008236113048734
Agiez,2010,0.4968552863460848
Agno,2010,0.6858354516931482
Aigle,2010,0.5843340851539789
Aire-la-Ville,2010,0.6785623887005974
Airolo,2010,0.16460117144075778
Alberswil,2010,0.5669981099791446
Albinen,2010,0.18573598145496234
Albula/Alvra,2010,0.13454278059831754
Alchenstorf,2010,0.4376088413623495
Allaman,2010,0.6416570223294772
Alle,2010,0.5898167201450892
Allmendingen,2010,0.6281612659322804
Allschwil,2010,0.6864618314366763
Alpnach,2010,0.18603736614358837
Alpthal,2010,0.155518700094784
Altbüron,2010,0.39583608266469594
Altdorf (UR),2010,0.48213968044374045
Altendorf,2010,0.3446919511004192
Altikon,2010,0.5342647007533482
Altishofen,2010,0.4293165991316626
Altnau,2010,0.5070555020222621
Alto Malcantone,2010,0.2446866317534111
Altstätten,2010,0.44178722599070686
Amden,2010,0.11401439224701583
Amlikon-Bissegg,2010,0.4682983653814723
Ammerswil,2010,0.5111309987194134
Amriswil,2010,0.5464788527715774
Amsoldingen,2010,0.41001400882250644
Andeer,2010,0.09914297216078814
Andelfingen,2010,0.5955207824707032
Andermatt,2010,0.09466907817855653
Andwil (SG),2010,0.4464915406470205
Anières,2010,0.7299388197601818
Anniviers,2010,0.09561035344969886
Anwil,2010,0.390977301964393
Appenzell,2010,0.36311326560560975
Aranno,2010,0.39077138900756836
Arbaz,2010,0.24317966807972302
Arbedo-Castione,2010,0.19866390116730628
Arboldswil,2010,0.36276030958744515
Arbon,2010,0.755419921875
Arch,2010,0.6155065286039102
Ardon,2010,0.28981191248981497
Arisdorf,2010,0.5012676673021145
Aristau,2010,0.5504070309037012
Arlesheim,2010,0.5139170864172149
Arnex-sur-Nyon,2010,0.6478510769930753
Arnex-sur-Orbe,2010,0.5574840545654297
Arni (AG),2010,0.5711477824619838
Arni (BE),2010,0.292419500911937
Arogno,2010,0.2817128405851476
Arosa,2010,0.1389986426053273
Arth,2010,0.36132918036293227
Arzier-Le Muids,2010,0.18333350593576075
Ascona,2010,0.5974958419799805
Assens,2010,0.629366257611443
Astano,2010,0.22678443590799968
Attalens,2010,0.42162360908081814
Attinghausen,2010,0.09774398302436658
Attiswil,2010,0.46819632393973215
Au (SG),2010,0.7694860257600483
Aubonne,2010,0.5141734003504633
Auboranges,2010,0.4664332789759482
Auenstein,2010,0.5155141222607958
Augst,2010,0.7931851545969645
Ausserberg,2010,0.23505180010657092
Auswil,2010,0.40191205342610675
Autigny,2010,0.4453775405883789
Auw,2010,0.5023654301961263
Avegno Gordevio,2010,0.16421080714437217
Avenches,2010,0.6124818430006879
Avers,2010,0.024273274265497566
Avry,2010,0.6100410953644784
Avully,2010,0.6339958415311926
Avusy,2010,0.63859680720738
Ayent,2010,0.1870565457581395
Baar,2010,0.5873517825279707
Bachenbülach,2010,0.5975722729320257
Bachs,2010,0.40455655793885925
Bad Ragaz,2010,0.3405418300389646
Bad Zurzach,2010,0.5910879396924785
Baden,2010,0.6375435802424065
Baldingen,2010,0.46368867523816165
Balerna,2010,0.8971436329377003
Balgach,2010,0.5488712895023931
Ballaigues,2010,0.31451402770148384
Ballens,2010,0.45433313196355646
Ballwil,2010,0.509471788798293
Balm bei Günsberg,2010,0.2938238779703776
Balsthal,2010,0.4226875905915508
Baltschieder,2010,0.06011101924090746
Bannwil,2010,0.5333157115512424
Bardonnex,2010,0.7419842510688596
Bargen (BE),2010,0.605281982421875
Bargen (SH),2010,0.31815820581772747
Bas-Intyamon,2010,0.1555851447186347
Basadingen-Schlattingen,2010,0.49846964558278484
Basel,2010,0.8684313127422081
Basse-Allaine,2010,0.45392290919781997
Bassersdorf,2010,0.6672149248571204
Bassins,2010,0.19413369001742609
Baulmes,2010,0.27696499617203424
Bauma,2010,0.32172160503292874
Bavois,2010,0.588988310371349
Beatenberg,2010,0.17614633185162856
Beckenried,2010,0.1938352103185172
Bedano,2010,0.6115711353443287
Bedigliora,2010,0.38061953753959843
Bedretto,2010,0.04474018704881361
Beggingen,2010,0.35280262340198865
Begnins,2010,0.545659753340709
Beinwil (Freiamt),2010,0.44402300725217725
Beinwil (SO),2010,0.1869722034620202
Beinwil am See,2010,0.6034450228252108
Belfaux,2010,0.5578989041905825
Bellach,2010,0.668845948718843
Bellevue,2010,0.7543851825552927
Bellikon,2010,0.583987798446264
Bellinzona,2010,0.25807090918524667
Bellmund,2010,0.5432972590128581
Bellwald,2010,0.14789983113606772
Belmont-Broye,2010,0.5726036017411112
Belmont-sur-Lausanne,2010,0.5718755722045898
Belmont-sur-Yverdon,2010,0.5898800074497116
Belp,2010,0.5556003701403777
Belprahon,2010,0.2945295240058274
Benken (SG),2010,0.44233333281356924
Benken (ZH),2010,0.5308010813954113
Bennwil,2010,0.30704991634075457
Bercher,2010,0.5670633588518416
Berg (SG),2010,0.5318084955215454
Berg (TG),2010,0.5367205610899167
Berg am Irchel,2010,0.4223087712338096
Bergdietikon,2010,0.561938967023577
Bergün Filisur,2010,0.058656721046859754
Berikon,2010,0.603163570827908
Beringen,2010,0.43989774782198837
Berken,2010,0.5131651438199557
Berlingen,2010,0.38537156348134954
Bern,2010,0.6970050603693182
Berneck,2010,0.5507984370975704
Bernex,2010,0.6859584769817314
Berolle,2010,0.22928079805876078
Beromünster,2010,0.4478569907703619
Besenbüren,2010,0.5736973762512207
Bettenhausen,2010,0.549468994140625
Bettens,2010,0.6342410071421478
Bettingen,2010,0.5352993011474609
Bettlach,2010,0.4905347097948723
Bettmeralp,2010,0.10193541530887457
Bettwiesen,2010,0.48143156113163116
Bettwil,2010,0.4942664010184152
Beurnevésin,2010,0.4397201089298024
Bever,2010,0.08542106927004259
Bex,2010,0.19235907879072367
Biasca,2010,0.12468565929802752
Biberist,2010,0.6426735902443911
Biberstein,2010,0.41160552732406125
Bichelsee-Balterswil,2010,0.4074533843994141
Biel-Benken,2010,0.6697875514174952
Biel/Bienne,2010,0.6904963838881341
Biezwil,2010,0.4326403888303842
Biglen,2010,0.5252544139993602
Billens-Hennens,2010,0.4849709241818159
Binn,2010,0.029605371384393602
Binningen,2010,0.7428087286047034
Bioggio,2010,0.5787227107029335
Bioley-Magnoux,2010,0.5320462765900985
Birmensdorf (ZH),2010,0.6300781414073001
Birmenstorf (AG),2010,0.6303018236917163
Birr,2010,0.6502723693847656
Birrhard,2010,0.6865548892897002
Birrwil,2010,0.5557807639793113
Birsfelden,2010,0.8838328737201113
Birwinken,2010,0.45433312804255654
Bischofszell,2010,0.5243074115953947
Bissone,2010,0.43872324625651044
Bister,2010,0.1316332047985446
Bitsch,2010,0.29085454633159025
Bière,2010,0.2903743434596706
Blatten,2010,0.03580918112436057
Blauen,2010,0.32269481190463956
Bleienbach,2010,0.5048220261283543
Blenio,2010,0.05910310559974127
Blonay,2010,0.3221397399902344
Blumenstein,2010,0.16637046723497714
Bodio,2010,0.36388277326311386
Bofflens,2010,0.5039273430319393
Bogis-Bossey,2010,0.6478930742312701
Bois-d'Amont,2010,0.48810608063510913
Bolken,2010,0.6213922773088728
Bolligen,2010,0.4522410722212358
Boltigen,2010,0.11067636196429913
Bonaduz,2010,0.25689061482747394
Boncourt,2010,0.5150133171337563
Bonfol,2010,0.405271366171168
Boningen,2010,0.6892553965250651
Boniswil,2010,0.6375867752801805
Bonstetten,2010,0.6185739861160028
Bonvillars,2010,0.37540673427894466
Boppelsen,2010,0.5019903610001749
Borex,2010,0.6855339686075846
Bosco/Gurin,2010,0.07535131017589036
Bossonnens,2010,0.48040531703404016
Boswil,2010,0.5520570892648599
Bottens,2010,0.5323502194564954
Bottenwil,2010,0.4019216974097562
Botterens,2010,0.3058960654518821
Bottighofen,2010,0.6032191545535357
Bottmingen,2010,0.7056271167511635
Boudry,2010,0.4045334145925302
Bougy-Villars,2010,0.45907740439138106
Boulens,2010,0.46801990932888454
Bourg-Saint-Pierre,2010,0.0686984139266185
Bourg-en-Lavaux,2010,0.6268922867313508
Bournens,2010,0.6040933462289664
Bourrignon,2010,0.28345855436713446
Boussens,2010,0.649711375333825
Bovernier,2010,0.2564714179848725
Bowil,2010,0.25783736735707047
Boécourt,2010,0.36778263092041014
Braunau,2010,0.3931318747030722
Bregaglia,2010,0.04982781885154694
Breggia,2010,0.23208767030297256
Breil/Brigels,2010,0.09486611460725339
Breitenbach,2010,0.4444708697563779
Bremblens,2010,0.6541946584528143
Bremgarten (AG),2010,0.5834986927745106
Bremgarten bei Bern,2010,0.67759766117219
Brenzikofen,2010,0.34492291344536674
Bretigny-sur-Morrens,2010,0.5468210946945917
Bretonnières,2010,0.4138609144422743
Bretzwil,2010,0.2584175360007364
Brienz (BE),2010,0.13177800147684549
Brienzwiler,2010,0.11382313432364628
Brig-Glis,2010,0.24759719246312192
Brione sopra Minusio,2010,0.34489800135294596
Brislach,2010,0.4781516929725548
Brissago,2010,0.19381655384023846
Brittnau,2010,0.5108869407209046
Broc,2010,0.31198816299438475
Brot-Plamboz,2010,0.24158032004403884
Brugg,2010,0.7464055651016818
Brunegg,2010,0.7141335805257162
Brusino Arsizio,2010,0.24438611392317147
Brusio,2010,0.13634671148179192
Brügg,2010,0.6785656964337384
Brünisried,2010,0.37635202761049624
Brüttelen,2010,0.4543570032659567
Brütten,2010,0.601500680513471
Bubendorf,2010,0.44560185664117674
Bubikon,2010,0.595315138498942
Buch (SH),2010,0.5350944149878717
Buch am Irchel,2010,0.4729436851409544
Buchberg,2010,0.4102063743017053
Buchegg,2010,0.49170151173742743
Buchholterberg,2010,0.22525435227614182
Buchillon,2010,0.4880687395731608
Buchrain,2010,0.705889250102796
Buchs (AG),2010,0.7192063384003692
Buchs (SG),2010,0.5209187825520833
Buchs (ZH),2010,0.6450181154860664
Buckten,2010,0.5026410998720111
Bulle,2010,0.4711363402055335
Bullet,2010,0.22542672261704494
Buochs,2010,0.39154300806712516
Bure,2010,0.4895180710801133
Burg (AG),2010,0.6196165084838867
Burg im Leimental,2010,0.24219868977864584
Burgdorf,2010,0.5891344225084459
Burgistein,2010,0.3482371874092039
Bursinel,2010,0.6675551184292497
Bursins,2010,0.5462390014103481
Burtigny,2010,0.4169373945756392
Buseno,2010,0.12126125570116096
Bussigny,2010,0.7587474019903886
Bussnang,2010,0.4991039018538987
Busswil bei Melchnau,2010,0.34533480380443815
Bussy-sur-Moudon,2010,0.5263832855224609
Buttisholz,2010,0.41147165404819647
Buttwil,2010,0.45243448893229166
Buus,2010,0.37341914616578015
Bäretswil,2010,0.3927022325895138
Bäriswil,2010,0.48049083975858464
Bärschwil,2010,0.27242899955587185
Bätterkinden,2010,0.5986232981962316
Bättwil,2010,0.6777216593424479
Böbikon,2010,0.38077913011823383
Böckten,2010,0.5117958687447213
Bönigen,2010,0.16931704762565644
Bösingen,2010,0.5691131192003275
Böttstein,2010,0.5767864574085583
Bözberg,2010,0.4642592903197281
Bözen,2010,0.5405034729928682
Büetigen,2010,0.5993209049619478
Bühl,2010,0.598477290226863
Bühler,2010,0.3769755796952681
Bülach,2010,0.621988506824798
Bünzen,2010,0.5581659706689979
Bürchen,2010,0.20105924384538518
Büren (SO),2010,0.32995711222733604
Büren an der Aare,2010,0.5244572826267517
Bürglen (TG),2010,0.5952315256385605
Bürglen (UR),2010,0.11354563169390242
Büron,2010,0.5709531957452948
Büsserach,2010,0.3762000327886537
Bütschwil-Ganterschwil,2010,0.4247810596244157
Büttenhardt,2010,0.41115962757783775
Büttikon,2010,0.5733373853895399
Cademario,2010,0.41571771530877977
Cadempino,2010,0.7635844304011419
Cadenazzo,2010,0.5047490399582941
Calanca,2010,0.09160855737062965
Cama,2010,0.07896465545004987
Campo (Vallemaggia),2010,0.019570122862891327
Canobbio,2010,0.7125055676414853
Capriasca,2010,0.26631237709358946
Carouge (GE),2010,0.891742433820452
Cartigny,2010,0.5968852513272997
Caslano,2010,0.5502969568425958
Castaneda,2010,0.2497501960167518
Castel San Pietro,2010,0.36775962255334343
Cazis,2010,0.22663433461729623
Celerina/Schlarigna,2010,0.3202124238014221
Centovalli,2010,0.11417505810832419
Cerentino,2010,0.07038493816669171
Cevio,2010,0.04259318374621168
Chalais,2010,0.2829225414295487
Cham,2010,0.6411068236054821
Chamblon,2010,0.5373311550059217
Chamoson,2010,0.2648216748329663
Champagne,2010,0.4606339633464813
Champoz,2010,0.24789392153422038
Champtauroz,2010,0.5246283862055564
Champvent,2010,0.5183611975775825
Champéry,2010,0.15307041314932016
Chancy,2010,0.5656436322683311
Chapelle (Glâne),2010,0.45779449709000125
Chardonne,2010,0.4397456003520303
Chavannes-de-Bogis,2010,0.7201795789930555
Chavannes-des-Bois,2010,0.6275854110717773
Chavannes-le-Chêne,2010,0.5560455322265625
Chavannes-le-Veyron,2010,0.47963450171730737
Chavannes-près-Renens,2010,0.8252819061279297
Chavannes-sur-Moudon,2010,0.5052817344665528
Chavornay,2010,0.5637711063508064
Cheseaux-Noréaz,2010,0.5022861834653874
Cheseaux-sur-Lausanne,2010,0.671021239398277
Chessel,2010,0.576018639330594
Chevilly,2010,0.5456615571052797
Chevroux,2010,0.5096506189416956
Chexbres,2010,0.6471297524192117
Cheyres-Châbles,2010,0.5361406362740098
Chiasso,2010,0.6181429485942043
Chigny,2010,0.6251775877816337
Chippis,2010,0.49886312792378085
Choulex,2010,0.6642269626740487
Chur,2010,0.37362019715974626
Churwalden,2010,0.1925196381389792
Château-d'Oex,2010,0.14212711330050315
Châtel-Saint-Denis,2010,0.25642244803473124
Châtel-sur-Montsalvens,2010,0.31552782366352694
Châtillon (FR),2010,0.5430678454312411
Châtillon (JU),2010,0.35936046176486547
Châtonnaye,2010,0.45929694898200757
Chénens,2010,0.5253886268252418
Chéserex,2010,0.3637305265347633
Chêne-Bougeries,2010,0.7386849143288352
Chêne-Bourg,2010,0.8535001013014052
Chêne-Pâquier,2010,0.5364624472225413
Clarmont,2010,0.5648277507108801
Clavaleyres,2010,0.44118533414952893
Clos du Doubs,2010,0.21959618159702846
Coeuve,2010,0.4413679449051773
Coinsins,2010,0.6407945881719175
Coldrerio,2010,0.771734139858148
Collex-Bossy,2010,0.6203435262044271
Collina d'Oro,2010,0.5684058520258689
Collombey-Muraz,2010,0.441037442503857
Collonge-Bellerive,2010,0.7500174386160714
Collonges,2010,0.19001164387181863
Cologny,2010,0.7702224485335811
Comano,2010,0.5187813543504284
Commugny,2010,0.6681846762603184
Concise,2010,0.3303048992683874
Confignon,2010,0.7268707807673964
Conters im Prättigau,2010,0.11298138162364131
Conthey,2010,0.1624844429862578
Coppet,2010,0.8032808303833008
Corbeyrier,2010,0.1792969053441828
Corbières,2010,0.23891125383048223
Corcelles (BE),2010,0.217998777117048
Corcelles-le-Jorat,2010,0.3845955076671782
Corcelles-près-Concise,2010,0.4213008275107732
Corcelles-près-Payerne,2010,0.652581701473314
Corgémont,2010,0.29759547792632
Corminboeuf,2010,0.582025199100889
Cormoret,2010,0.24233412527823234
Cornaux,2010,0.691454295870624
Cornol,2010,0.4618518873192798
Corseaux,2010,0.880285918712616
Corsier (GE),2010,0.7576513955759447
Corsier-sur-Vevey,2010,0.5089860968633529
Cortaillod,2010,0.6182169596354167
Cortébert,2010,0.249586049011488
Cossonay,2010,0.5923640498408564
Cottens (FR),2010,0.5179515001250476
Courchapoix,2010,0.34629084513737607
Courchavon,2010,0.3874758729840269
Courgenay,2010,0.4282930386776956
Courgevaux,2010,0.5743595816872337
Courrendlin,2010,0.4116809354814071
Courroux,2010,0.41326017379760743
Court,2010,0.27805570780937305
Courtedoux,2010,0.5232094093605324
Courtelary,2010,0.23502646668316568
Courtepin,2010,0.5133178897589354
Courtételle,2010,0.4395837526063661
Crans (VD),2010,0.70965856664321
Crans-Montana,2010,0.28283328253441414
Crassier,2010,0.6748128778794232
Cressier (FR),2010,0.576692141019381
Cressier (NE),2010,0.4891877658125283
Crissier,2010,0.7513473007705186
Cronay,2010,0.4830394281405155
Croy,2010,0.4638841901506696
Crémines,2010,0.26686126307437297
Crésuz,2010,0.3217675768095872
Cuarnens,2010,0.45690813635149574
Cuarny,2010,0.5539010537637247
Cudrefin,2010,0.5133586746762948
Cugnasco-Gerra,2010,0.23189073759933998
Cugy (FR),2010,0.5779322524743578
Cugy (VD),2010,0.5051138045939993
Cureglia,2010,0.6947755813598633
Curio,2010,0.3701898740685504
Curtilles,2010,0.5697807312011719
Céligny,2010,0.6672328068659856
Dachsen,2010,0.71270751953125
Dagmersellen,2010,0.47198494213804104
Daillens,2010,0.6353801770156688
Dallenwil,2010,0.17922976624731923
Dalpe,2010,0.11635625773462756
Damphreux,2010,0.3924892259680707
Dardagny,2010,0.5493627778181793
Davos,2010,0.11136592699133832
Degersheim,2010,0.4027295292171973
Deisswil bei Münchenbuchsee,2010,0.6124592949362362
Deitingen,2010,0.6157402720877795
Delley-Portalban,2010,0.5732168658026333
Delémont,2010,0.49055128177228413
Denens,2010,0.6372396028958834
Denges,2010,0.7971499212856951
Densbüren,2010,0.3021707167992225
Derendingen,2010,0.6674864213545244
Develier,2010,0.43725120730516387
Diegten,2010,0.43149866031695017
Dielsdorf,2010,0.6193783408717105
Diemerswil,2010,0.5535854417450574
Diemtigen,2010,0.07033998328387651
Diepflingen,2010,0.4812821097995924
Diepoldsau,2010,0.6387054357635841
Dierikon,2010,0.5374332269032797
Diessbach bei Büren,2010,0.520227102132944
Diessenhofen,2010,0.5929122552639101
Dietikon,2010,0.7304274929556877
Dietlikon,2010,0.7056204477945963
Dietwil,2010,0.5361594286831942
Dinhard,2010,0.5899424795377053
Dintikon,2010,0.5589553332719647
Disentis/Mustér,2010,0.0868303569946704
Dittingen,2010,0.35835809623245646
Dizy,2010,0.5258572636818399
Domat/Ems,2010,0.29977321375754734
Domleschg,2010,0.17501209248806132
Dompierre (VD),2010,0.5930431590360754
Donneloye,2010,0.5312487814161513
Doppleschwand,2010,0.29542130011099355
Dorf,2010,0.42275672830561156
Dornach,2010,0.5374131202697754
Dorénaz,2010,0.2455086610755142
Dottikon,2010,0.6982284424796937
Dotzigen,2010,0.6276261059205923
Dozwil,2010,0.5746714274088541
Drei Höfe,2010,0.5717590950630806
Duggingen,2010,0.45226349369172125
Duillier,2010,0.7120243906974792
Dulliken,2010,0.6047346496582031
Dully,2010,0.6583003997802734
Dägerlen,2010,0.5874278545379639
Dällikon,2010,0.6159400438007555
Däniken,2010,0.6209989397713308
Dänikon,2010,0.5933807373046875
Därligen,2010,0.1696851276216053
Därstetten,2010,0.10283619142928213
Dättlikon,2010,0.4081622532435826
Démoret,2010,0.5604040173516758
Dörflingen,2010,0.5563181207535115
Döttingen,2010,0.5999141473036546
Dübendorf,2010,0.6870643995466276
Düdingen,2010,0.613087082722548
Dürnten,2010,0.5935225800839726
Dürrenroth,2010,0.3582465699813908
Dürrenäsch,2010,0.4911806534747688
Ebikon,2010,0.6495173604864823
Ebnat-Kappel,2010,0.21336737643466908
Echallens,2010,0.6264351818049065
Echandens,2010,0.6528808351546999
Echarlens,2010,0.4468252852156356
Echichens,2010,0.6060595031178325
Eclépens,2010,0.6408628238144741
Ecublens (FR),2010,0.4610882735833889
Ecublens (VD),2010,0.7956925258841566
Ederswiler,2010,0.28277145899259126
Effingen,2010,0.3763853089999309
Egerkingen,2010,0.6026832248853601
Egg,2010,0.5676133039128428
Eggenwil,2010,0.618893060928736
Eggerberg,2010,0.3373872406628667
Eggersriet,2010,0.4189842379823023
Eggiwil,2010,0.13365853063678645
Eglisau,2010,0.5355990865956182
Egliswil,2010,0.5024341472144266
Egnach,2010,0.5791610156413305
Egolzwil,2010,0.5399364289783296
Ehrendingen,2010,0.5349373739273822
